# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for
# 100 to 1.000 resources with steps of 100.
# - All costs follow linear functions with RNG seeds [0..999].
# - We schedule 10.000 tasks.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# - We use no lower or upper limits.
# - Each sample is composed of 100 executions of the schedulers.
# - We get 50 samples for each pair (scheduler, tasks)
# - The order of execution of the different schedulers is
# randomly defined. We set an initial RNG seed = 1000 and increase
# it every time we need a new order.
Scheduler,Tasks,Resources,Time
Proportional,10000,200,0.0025025959985214286
Fed-LBAP,10000,200,11.913400081997679
Fed-LBAP,10000,200,11.90250152200315
Proportional,10000,200,0.0025278750035795383
FedAvg,10000,200,0.0002470149993314408
Random,10000,200,0.03428103800251847
OLAR,10000,200,1.9769437630020548
Fed-LBAP,10000,200,11.919383453998307
Random,10000,200,0.033986816997639835
Proportional,10000,200,0.0025181529999827035
OLAR,10000,200,1.9767372909991536
FedAvg,10000,200,0.000249031996645499
OLAR,10000,200,1.9785874070003047
Random,10000,200,0.03384479899978032
FedAvg,10000,200,0.00024908899649744853
Proportional,10000,200,0.00406499100063229
Fed-LBAP,10000,200,12.472340781998355
OLAR,10000,200,1.984934763997444
FedAvg,10000,200,0.0002515399974072352
Proportional,10000,200,0.0025095039964071475
Fed-LBAP,10000,200,11.917179704003502
Random,10000,200,0.03389425299974391
OLAR,10000,200,1.9855839390002075
Random,10000,200,0.0337897220015293
Proportional,10000,200,0.0025217540023732
Fed-LBAP,10000,200,11.907831336997333
FedAvg,10000,200,0.00024677100009284914
FedAvg,10000,200,0.00024664800002938136
Fed-LBAP,10000,200,11.940334252998582
OLAR,10000,200,1.9790504879929358
Proportional,10000,200,0.002520305999496486
Random,10000,200,0.033618999004829675
OLAR,10000,200,1.981201227994461
Random,10000,200,0.034033954005280975
Proportional,10000,200,0.0024950840015662834
Fed-LBAP,10000,200,11.908183717998327
FedAvg,10000,200,0.00025075500161619857
Random,10000,200,0.03413650799484458
OLAR,10000,200,1.9846527100016829
FedAvg,10000,200,0.0002461589974700473
Proportional,10000,200,0.0025316940009361133
Fed-LBAP,10000,200,11.926811740995618
Proportional,10000,200,0.002521715003240388
Fed-LBAP,10000,200,11.910488050998538
Random,10000,200,0.03395757600083016
OLAR,10000,200,1.978637380998407
FedAvg,10000,200,0.0002474549983162433
OLAR,10000,200,1.965137221995974
FedAvg,10000,200,0.0002460799951222725
Fed-LBAP,10000,200,11.90508155200223
Proportional,10000,200,0.0025046900045708753
Random,10000,200,0.03353750099631725
Random,10000,200,0.033619886002270505
Fed-LBAP,10000,200,11.919008239005052
OLAR,10000,200,1.9817550890002167
FedAvg,10000,200,0.0002474590000929311
Proportional,10000,200,0.002505962002032902
Random,10000,200,0.033797964999394026
FedAvg,10000,200,0.0002482599957147613
Proportional,10000,200,0.0025323499939986505
Fed-LBAP,10000,200,11.89666090299579
OLAR,10000,200,1.9722645139991073
FedAvg,10000,200,0.00024558800214435905
OLAR,10000,200,1.9766300819974276
Proportional,10000,200,0.002552101002947893
Fed-LBAP,10000,200,11.885339743996155
Random,10000,200,0.034076335999998264
Proportional,10000,200,0.0025124620005954057
FedAvg,10000,200,0.0002476719964761287
Fed-LBAP,10000,200,11.906186198997602
Random,10000,200,0.03372403499815846
OLAR,10000,200,1.9821179569989908
Random,10000,200,0.03403711999999359
Proportional,10000,200,0.00255282899888698
Fed-LBAP,10000,200,11.928904133994365
OLAR,10000,200,1.9697102520003682
FedAvg,10000,200,0.0002484500000718981
Proportional,10000,200,0.002520487003494054
Random,10000,200,0.033662076995824464
FedAvg,10000,200,0.00024640699848532677
OLAR,10000,200,1.9761634640017292
Fed-LBAP,10000,200,11.901280203004717
OLAR,10000,200,1.9787571449996904
Random,10000,200,0.033569835002708714
Fed-LBAP,10000,200,11.900481875003607
FedAvg,10000,200,0.00025004399503814057
Proportional,10000,200,0.0025076080055441707
Random,10000,200,0.03390394300367916
OLAR,10000,200,1.9700634780019755
FedAvg,10000,200,0.0002490920014679432
Proportional,10000,200,0.002536439002142288
Fed-LBAP,10000,200,11.919261789000302
Proportional,10000,200,0.0025377810015925206
OLAR,10000,200,1.9758624399983091
Random,10000,200,0.03365010700508719
FedAvg,10000,200,0.0002454940040479414
Fed-LBAP,10000,200,11.921179596996808
FedAvg,10000,200,0.00024652799766045064
Random,10000,200,0.03379324399429606
Fed-LBAP,10000,200,11.894828821001283
Proportional,10000,200,0.0025548409976181574
OLAR,10000,200,1.9822208159966976
OLAR,10000,200,1.9760133510062587
FedAvg,10000,200,0.0002481120027368888
Fed-LBAP,10000,200,11.916674330001115
Proportional,10000,200,0.0024989779994939454
Random,10000,200,0.03405825599475065
Random,10000,200,0.033779555997170974
FedAvg,10000,200,0.0002469120008754544
Proportional,10000,200,0.0025280389963882044
Fed-LBAP,10000,200,11.916835413998342
OLAR,10000,200,1.988162002999161
OLAR,10000,200,1.976363998001034
Proportional,10000,200,0.0025029690004885197
FedAvg,10000,200,0.0002443060002406128
Fed-LBAP,10000,200,11.901710614001786
Random,10000,200,0.03460658900439739
OLAR,10000,200,1.9819973120029317
Fed-LBAP,10000,200,11.911721247000969
FedAvg,10000,200,0.00024886000028345734
Random,10000,200,0.033786383995902725
Proportional,10000,200,0.002508338999177795
OLAR,10000,200,1.986089042002277
Proportional,10000,200,0.0025215169953298755
Fed-LBAP,10000,200,11.909627669003385
FedAvg,10000,200,0.00024457499966956675
Random,10000,200,0.03373508300137473
Random,10000,200,0.03431325199926505
FedAvg,10000,200,0.0002464680001139641
Fed-LBAP,10000,200,11.880417747001047
OLAR,10000,200,1.982828622996749
Proportional,10000,200,0.0024973019972094335
FedAvg,10000,200,0.0002547589974710718
Proportional,10000,200,0.0025121190046775155
Random,10000,200,0.03346602300007362
Fed-LBAP,10000,200,11.897667169992928
OLAR,10000,200,1.977575077995425
Random,10000,200,0.03359645499585895
FedAvg,10000,200,0.0002502770003047772
Proportional,10000,200,0.002523092000046745
Fed-LBAP,10000,200,11.897488129005069
OLAR,10000,200,1.9729286910005612
Proportional,10000,300,0.0025884669958031736
FedAvg,10000,300,0.000454510998679325
OLAR,10000,300,1.9673455680022016
Fed-LBAP,10000,300,18.646546220996242
Random,10000,300,0.04771110299770953
Proportional,10000,300,0.0026018069984274916
OLAR,10000,300,1.9740438250009902
FedAvg,10000,300,0.0004454629961401224
Random,10000,300,0.048080617998493835
Fed-LBAP,10000,300,18.663290589996905
FedAvg,10000,300,0.00045244100329000503
Fed-LBAP,10000,300,18.645413313999597
OLAR,10000,300,1.9773376599987387
Random,10000,300,0.04790516999491956
Proportional,10000,300,0.002577954997832421
OLAR,10000,300,1.9715131940029096
FedAvg,10000,300,0.0004422490019351244
Random,10000,300,0.04795317399839405
Proportional,10000,300,0.002558098000008613
Fed-LBAP,10000,300,18.64562659900548
OLAR,10000,300,1.9725640620017657
FedAvg,10000,300,0.0004474340021261014
Fed-LBAP,10000,300,18.666935724999348
Random,10000,300,0.0473238839986152
Proportional,10000,300,0.0025613100006012246
OLAR,10000,300,1.9737047080052434
FedAvg,10000,300,0.0004461029966478236
Proportional,10000,300,0.0025899989996105433
Fed-LBAP,10000,300,18.652113513002405
Random,10000,300,0.04749958100001095
Proportional,10000,300,0.002749835002759937
Fed-LBAP,10000,300,18.67251949099591
OLAR,10000,300,1.9719907039980171
FedAvg,10000,300,0.0004514050015131943
Random,10000,300,0.04789873199479189
Fed-LBAP,10000,300,18.79240191399731
OLAR,10000,300,1.9783138249986223
Proportional,10000,300,0.002603271001134999
FedAvg,10000,300,0.00044263299787417054
Random,10000,300,0.04768636199878529
Fed-LBAP,10000,300,18.666773468001338
Proportional,10000,300,0.002609112001664471
OLAR,10000,300,1.9778509400057374
Random,10000,300,0.04787339299946325
FedAvg,10000,300,0.00044404300570022315
FedAvg,10000,300,0.00045130099897505715
Fed-LBAP,10000,300,18.65302485700522
OLAR,10000,300,1.9723862370010465
Proportional,10000,300,0.0025837970024440438
Random,10000,300,0.04786717699607834
Random,10000,300,0.04795273899799213
FedAvg,10000,300,0.00043795500096166506
OLAR,10000,300,1.9695562920023804
Proportional,10000,300,0.0025995989999501035
Fed-LBAP,10000,300,18.668077896996692
Random,10000,300,0.047350720000395086
FedAvg,10000,300,0.00044904599781148136
Proportional,10000,300,0.0026028079955722205
Fed-LBAP,10000,300,18.68224831000407
OLAR,10000,300,1.9727404470031615
Fed-LBAP,10000,300,18.660373234000872
Proportional,10000,300,0.0025916599988704547
Random,10000,300,0.04775928000162821
FedAvg,10000,300,0.000445732002845034
OLAR,10000,300,1.9668149200006155
FedAvg,10000,300,0.0004599879976012744
Fed-LBAP,10000,300,18.659836712999095
Random,10000,300,0.04807477899885271
Proportional,10000,300,0.002573995996499434
OLAR,10000,300,1.9746479310051654
FedAvg,10000,300,0.00044031699508195743
OLAR,10000,300,1.9733207719982602
Random,10000,300,0.047637231000408065
Fed-LBAP,10000,300,18.69482455599791
Proportional,10000,300,0.0026008240020019002
Fed-LBAP,10000,300,18.6826722360056
Proportional,10000,300,0.002582855995569844
FedAvg,10000,300,0.00043744400318246335
OLAR,10000,300,1.9805036369943991
Random,10000,300,0.0478953450001427
FedAvg,10000,300,0.00043370600178604946
Proportional,10000,300,0.002608160000818316
Random,10000,300,0.04845891900185961
Fed-LBAP,10000,300,18.635041408997495
OLAR,10000,300,1.9698084119954729
Random,10000,300,0.0475108190003084
FedAvg,10000,300,0.0004582600013236515
Proportional,10000,300,0.0025983070008805953
OLAR,10000,300,1.9729645490006078
Fed-LBAP,10000,300,18.67625067100016
OLAR,10000,300,1.9728790719964309
Random,10000,300,0.0478768780012615
FedAvg,10000,300,0.00043571200512815267
Proportional,10000,300,0.002620324994495604
Fed-LBAP,10000,300,18.67785523999919
Fed-LBAP,10000,300,18.66012580399547
FedAvg,10000,300,0.0004470289932214655
Proportional,10000,300,0.002607772999908775
Random,10000,300,0.04772758800390875
OLAR,10000,300,1.969383490002656
Proportional,10000,300,0.0025581740046618506
OLAR,10000,300,1.9728397430008044
FedAvg,10000,300,0.00044765399798052385
Random,10000,300,0.04756341699976474
Fed-LBAP,10000,300,18.662975326995365
Random,10000,300,0.04777887999807717
OLAR,10000,300,1.9757267860040884
FedAvg,10000,300,0.00046079699677648023
Fed-LBAP,10000,300,18.6724539679999
Proportional,10000,300,0.0026275440031895414
FedAvg,10000,300,0.0004536359992926009
OLAR,10000,300,1.9681015930036665
Random,10000,300,0.04788443699362688
Fed-LBAP,10000,300,18.646134119000635
Proportional,10000,300,0.0025793330059968866
FedAvg,10000,300,0.0004451640052138828
Proportional,10000,300,0.002577585997642018
Fed-LBAP,10000,300,18.653657014998316
OLAR,10000,300,1.9700150749995373
Random,10000,300,0.04800770200381521
FedAvg,10000,300,0.0004432700006873347
Fed-LBAP,10000,300,18.658669566000754
Proportional,10000,300,0.002571741002611816
OLAR,10000,300,1.971388689999003
Random,10000,300,0.047178810003970284
Proportional,10000,300,0.0025832129977061413
FedAvg,10000,300,0.0004544809999060817
OLAR,10000,300,1.9689281539976946
Fed-LBAP,10000,300,18.673033058999863
Random,10000,300,0.04765807899821084
Fed-LBAP,10000,300,18.687815844998113
OLAR,10000,300,1.9702803099935409
FedAvg,10000,300,0.00044787899969378486
Proportional,10000,300,0.0026000470024882816
Random,10000,300,0.047952269997040275
Random,10000,300,0.04755101499904413
Fed-LBAP,10000,300,18.68437056899711
OLAR,10000,300,1.9691146360055427
Proportional,10000,300,0.0026142099959542975
FedAvg,10000,300,0.00044492299639387056
FedAvg,10000,300,0.0004454439986147918
Fed-LBAP,10000,300,18.658397370003513
OLAR,10000,300,1.9727908349959762
Proportional,10000,300,0.0026101890034624375
Random,10000,300,0.04769402200327022
Fed-LBAP,10000,300,18.668343158002244
Random,10000,300,0.047686302998044994
OLAR,10000,300,1.9679221609985689
Proportional,10000,300,0.0026293230039300397
FedAvg,10000,300,0.0004459709962247871
FedAvg,10000,300,0.00045613099791808054
Proportional,10000,300,0.0026157679967582226
Fed-LBAP,10000,300,18.67540563699731
OLAR,10000,300,1.9724390970004606
Random,10000,300,0.04790630099887494
Fed-LBAP,10000,300,18.68012837299466
OLAR,10000,300,1.9705586019990733
Random,10000,300,0.04778662199532846
