# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# Costs come from a mix of costs function (recursive, linear, nlogn, quadratic).
# For 10 resources, we use (3, 3, 2, 2), while we use 25 of each for
# 100 resources.
# - We use RNG seeds [400..499].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (13000, 14000, 15000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Random-(seed:15000),2900,10,489238.42365841364
Proportional-(1),2900,10,276183.4581605837
Proportional-(tasks/res),2900,10,2371.8542698126184
Proportional-(tasks),2900,10,2408.2163225661557
FedAvg,2900,10,536152.2039460716
Fed-LBAP,2900,10,2268.955147142183
OLAR,2900,10,2268.955147142183
Random-(seed:13000),3000,10,600180.393103688
Random-(seed:14000),3000,10,444472.17668602464
Random-(seed:15000),3000,10,596840.3342950374
Proportional-(1),3000,10,295040.24641668616
Proportional-(tasks/res),3000,10,2468.9971050665954
Proportional-(tasks),3000,10,2484.4590995617814
FedAvg,3000,10,573701.0664824707
Fed-LBAP,3000,10,2351.801525639439
OLAR,3000,10,2351.801525639439
Random-(seed:13000),3100,10,337060.9310755161
Random-(seed:14000),3100,10,616472.5081595725
Random-(seed:15000),3100,10,1597897.8053394558
Proportional-(1),3100,10,314519.6922612393
Proportional-(tasks/res),3100,10,2536.384560054839
Proportional-(tasks),3100,10,2557.8630363193615
FedAvg,3100,10,612520.6587912184
Fed-LBAP,3100,10,2430.96320631999
OLAR,3100,10,2430.96320631999
Random-(seed:13000),3200,10,1128753.9912803816
Random-(seed:14000),3200,10,858056.9199540749
Random-(seed:15000),3200,10,252853.94155311427
Proportional-(1),3200,10,337544.35394699493
Proportional-(tasks/res),3200,10,2603.767708694665
Proportional-(tasks),3200,10,2649.6799524340126
FedAvg,3200,10,652610.9808723147
Fed-LBAP,3200,10,2507.6351959381495
OLAR,3200,10,2507.6351959381495
Random-(seed:13000),3300,10,1442554.0962610992
Random-(seed:14000),3300,10,1681815.2365979021
Random-(seed:15000),3300,10,1388574.577544584
Proportional-(1),3300,10,358358.06605251407
Proportional-(tasks/res),3300,10,2689.806366368756
Proportional-(tasks),3300,10,2731.222707512995
FedAvg,3300,10,693972.0327257593
Fed-LBAP,3300,10,2584.147782215319
OLAR,3300,10,2584.147782215319
Random-(seed:13000),3400,10,602869.2168222605
Random-(seed:14000),3400,10,1636362.0742065457
Random-(seed:15000),3400,10,365828.27328004164
Proportional-(1),3400,10,379794.43574648397
Proportional-(tasks/res),3400,10,2775.0577290419296
Proportional-(tasks),3400,10,2831.8728456591516
FedAvg,3400,10,736603.8143515525
Fed-LBAP,3400,10,2662.9451996085577
OLAR,3400,10,2662.9451996085577
Random-(seed:13000),3500,10,101649.27917002505
Random-(seed:14000),3500,10,76169.78683654632
Random-(seed:15000),3500,10,600741.3544724976
Proportional-(1),3500,10,401853.46302890463
Proportional-(tasks/res),3500,10,2835.687755704012
Proportional-(tasks),3500,10,2919.01065735818
FedAvg,3500,10,780506.3257496943
Fed-LBAP,3500,10,2745.8526545906207
OLAR,3500,10,2745.8526545906207
Random-(seed:13000),3600,10,715129.0823171125
Random-(seed:14000),3600,10,872708.3910113452
Random-(seed:15000),3600,10,527333.2295126518
Proportional-(1),3600,10,424535.14789977606
Proportional-(tasks/res),3600,10,2915.006662204279
Proportional-(tasks),3600,10,2994.826532413088
FedAvg,3600,10,825679.5669201844
Fed-LBAP,3600,10,2828.4088043109045
OLAR,3600,10,2828.4088043109045
Random-(seed:13000),3700,10,1204983.3871924693
Random-(seed:14000),3700,10,767202.1457041552
Random-(seed:15000),3700,10,663543.7692560712
Proportional-(1),3700,10,447839.4903590983
Proportional-(tasks/res),3700,10,3017.3188971856935
Proportional-(tasks),3700,10,3060.373421872613
FedAvg,3700,10,872123.5378630231
Fed-LBAP,3700,10,2909.011505850932
OLAR,3700,10,2909.011505850932
Random-(seed:13000),3800,10,1681815.2365979021
Random-(seed:14000),3800,10,1316528.5065613107
