# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow linear functions with RNG seeds [600..699].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, and the extended versions of Fed-LBAP, FedAvg, and
# Proportional.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - All resources have a lower limit of 4, except the resource with the
# highest cost for the number of tasks. That resource gets a minimum of
# (tasks/resources)/4.
# - All resources have an upper limit of 2*(tasks/resources), except the
# resource with the lowest cost for the number of tasks. That resource
# gets an upper limit of (tasks/resources)/2.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Fed-LBAP,6300,10,2249.713816828823
OLAR,6300,10,2249.713816828823
Proportional-(1),6400,10,4400.79315725895
Proportional-(tasks/res),6400,10,2288.1463519201143
Proportional-(tasks),6400,10,2289.6972871481466
FedAvg,6400,10,6691.573591492631
Fed-LBAP,6400,10,2285.4765184988496
OLAR,6400,10,2285.4765184988496
Proportional-(1),6500,10,4471.373400870431
Proportional-(tasks/res),6500,10,2322.6405283048634
Proportional-(tasks),6500,10,2324.9836312891703
FedAvg,6500,10,6790.528120012038
Fed-LBAP,6500,10,2321.0530588377574
OLAR,6500,10,2321.0530588377574
Proportional-(1),6600,10,4541.953644481912
Proportional-(tasks/res),6600,10,2359.6888106109313
Proportional-(tasks),6600,10,2360.269975430194
FedAvg,6600,10,6899.378101383385
Fed-LBAP,6600,10,2357.001921838903
OLAR,6600,10,2357.001921838903
Proportional-(1),6700,10,4606.652201125771
Proportional-(tasks/res),6700,10,2393.887817434181
Proportional-(tasks),6700,10,2395.5563195712175
FedAvg,6700,10,7008.228082754732
Fed-LBAP,6700,10,2392.7084069297703
OLAR,6700,10,2392.7084069297703
Proportional-(1),6800,10,4677.232444737252
Proportional-(tasks/res),6800,10,2431.231269301749
Proportional-(tasks),6800,10,2430.8426637122407
FedAvg,6800,10,7107.182611274139
Fed-LBAP,6800,10,2428.508713453583
OLAR,6800,10,2428.508713453583
Proportional-(1),6900,10,4747.812688348734
Proportional-(tasks/res),6900,10,2466.2152237139717
Proportional-(tasks),6900,10,2466.1290078532643
FedAvg,6900,10,7216.032592645486
Fed-LBAP,6900,10,2463.9236113444504
OLAR,6900,10,2463.9236113444504
Proportional-(1),7000,10,4818.392931960216
Proportional-(tasks/res),7000,10,2501.0082667165716
Proportional-(tasks),7000,10,2501.415351994288
FedAvg,7000,10,7314.987121164892
Fed-LBAP,7000,10,2499.209955485474
