# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow linear functions with RNG seeds [100..199].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (4000, 5000, 6000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Proportional-(tasks/res),5200,100,216.57699728561917
Proportional-(tasks),5200,100,209.55121152271596
FedAvg,5200,100,519.4330543115746
Fed-LBAP,5200,100,203.50985664453174
OLAR,5200,100,203.50985664453174
Random-(seed:4000),5300,100,769.5922425250242
Random-(seed:5000),5300,100,858.1470606080417
Random-(seed:6000),5300,100,980.8476785150528
Proportional-(1),5300,100,461.33756595104495
Proportional-(tasks/res),5300,100,216.57699728561917
Proportional-(tasks),5300,100,214.51241618950527
FedAvg,5300,100,529.2503867414357
Fed-LBAP,5300,100,207.36170681535614
OLAR,5300,100,207.36170681535614
Random-(seed:4000),5400,100,861.5607518400836
Random-(seed:5000),5400,100,961.2134208554893
Random-(seed:6000),5400,100,825.0543737152876
Proportional-(1),5400,100,470.92632600878056
Proportional-(tasks/res),5400,100,224.91308141573728
Proportional-(tasks),5400,100,216.88886752217468
FedAvg,5400,100,539.067719171297
Fed-LBAP,5400,100,211.05770149992543
OLAR,5400,100,211.05770149992543
Random-(seed:4000),5500,100,758.1990561678411
Random-(seed:5000),5500,100,803.3670607402569
Random-(seed:6000),5500,100,840.2264849237836
Proportional-(1),5500,100,480.5150860665162
Proportional-(tasks/res),5500,100,226.10997977818158
Proportional-(tasks),5500,100,220.8091394569999
FedAvg,5500,100,548.8850516011582
Fed-LBAP,5500,100,214.81699464436
OLAR,5500,100,214.81699464436
Random-(seed:4000),5600,100,893.4187542575517
Random-(seed:5000),5600,100,853.9449440479176
Random-(seed:6000),5600,100,912.0092886646187
Proportional-(1),5600,100,490.1038461242518
Proportional-(tasks/res),5600,100,228.15621046062512
Proportional-(tasks),5600,100,226.10997977818158
FedAvg,5600,100,558.7023840310195
Fed-LBAP,5600,100,218.4471760501724
OLAR,5600,100,218.4471760501724
Random-(seed:4000),5700,100,855.2868242873019
Random-(seed:5000),5700,100,903.6888086250909
Random-(seed:6000),5700,100,769.6645885007905
Proportional-(1),5700,100,499.6926061819874
Proportional-(tasks/res),5700,100,235.64296227074402
Proportional-(tasks),5700,100,228.15621046062512
FedAvg,5700,100,568.5197164608808
Fed-LBAP,5700,100,222.33930635020542
OLAR,5700,100,222.33930635020542
Random-(seed:4000),5800,100,1065.8091264872041
Random-(seed:5000),5800,100,1029.934340664359
Random-(seed:6000),5800,100,969.5072253784376
Proportional-(1),5800,100,509.281366239723
Proportional-(tasks/res),5800,100,236.32076166867049
Proportional-(tasks),5800,100,234.73041384559852
FedAvg,5800,100,578.3370488907419
Fed-LBAP,5800,100,225.97948058429182
OLAR,5800,100,225.97948058429182
Random-(seed:4000),5900,100,893.7030698850886
Random-(seed:5000),5900,100,1055.4794566311127
Random-(seed:6000),5900,100,931.7610163657466
Proportional-(1),5900,100,518.8701262974586
Proportional-(tasks/res),5900,100,240.14724486299292
Proportional-(tasks),5900,100,235.64296227074402
FedAvg,5900,100,588.1543813206032
Fed-LBAP,5900,100,230.05360868968515
OLAR,5900,100,230.05360868968515
Random-(seed:4000),6000,100,1046.2519294729173
Random-(seed:5000),6000,100,930.986464934931
Random-(seed:6000),6000,100,923.8435034827323
Proportional-(1),6000,100,528.4588863551942
Proportional-(tasks/res),6000,100,245.17594476330646
Proportional-(tasks),6000,100,244.54774627545976
FedAvg,6000,100,597.9717137504645
Fed-LBAP,6000,100,233.59242450246097
OLAR,6000,100,233.59242450246097
Random-(seed:4000),6100,100,975.2921530141296
Random-(seed:5000),6100,100,796.1638033826576
Random-(seed:6000),6100,100,1036.413491645988
Proportional-(1),6100,100,538.0476464129298
Proportional-(tasks/res),6100,100,247.23112700234347
Proportional-(tasks),6100,100,245.17594476330646
FedAvg,6100,100,607.7890461803257
Fed-LBAP,6100,100,237.53187657506865
OLAR,6100,100,237.53187657506865
Random-(seed:4000),6200,100,982.3321387292445
Random-(seed:5000),6200,100,1024.6933939941493
Random-(seed:6000),6200,100,969.5072253784376
Proportional-(1),6200,100,547.6364064706654
Proportional-(tasks/res),6200,100,254.70892725586887
Proportional-(tasks),6200,100,246.57397207120377
FedAvg,6200,100,617.6063786101869
Fed-LBAP,6200,100,240.97288050549847
OLAR,6200,100,240.97288050549847
Random-(seed:4000),6300,100,900.0270717167892
Random-(seed:5000),6300,100,1017.3475266608632
Random-(seed:6000),6300,100,1039.9202493588941
Proportional-(1),6300,100,547.6364064706654
Proportional-(tasks/res),6300,100,254.70892725586887
Proportional-(tasks),6300,100,251.76126457741054
FedAvg,6300,100,627.4237110400481
Fed-LBAP,6300,100,245.02113422199022
OLAR,6300,100,245.02113422199022
Random-(seed:4000),6400,100,1007.8145441683008
Random-(seed:5000),6400,100,1046.2519294729173
Random-(seed:6000),6400,100,1079.2736636105965
Proportional-(1),6400,100,557.225166528401
Proportional-(tasks/res),6400,100,258.1072059780589
Proportional-(tasks),6400,100,255.9495344283852
FedAvg,6400,100,637.2410434699094
Fed-LBAP,6400,100,248.6337084314256
OLAR,6400,100,248.6337084314256
Random-(seed:4000),6500,100,929.8374735430212
Random-(seed:5000),6500,100,1047.826867362611
Random-(seed:6000),6500,100,1109.0351201876554
Proportional-(1),6500,100,566.8139265861366
Proportional-(tasks/res),6500,100,264.24190974843134
Proportional-(tasks),6500,100,257.9735056143636
FedAvg,6500,100,647.0583758997707
Fed-LBAP,6500,100,252.39402941366674
OLAR,6500,100,252.39402941366674
Random-(seed:4000),6600,100,961.2134208554893
Random-(seed:5000),6600,100,860.004316772395
Random-(seed:6000),6600,100,1142.1395300502734
Proportional-(1),6600,100,576.4026866438722
Proportional-(tasks/res),6600,100,264.89156547875126
Proportional-(tasks),6600,100,264.24190974843134
FedAvg,6600,100,656.875708329632
Fed-LBAP,6600,100,256.1147074479219
OLAR,6600,100,256.1147074479219
Random-(seed:4000),6700,100,1098.9503707364477
Random-(seed:5000),6700,100,921.5980487223544
Random-(seed:6000),6700,100,873.205324269671
Proportional-(1),6700,100,585.9914467016079
Proportional-(tasks/res),6700,100,273.7748922409938
Proportional-(tasks),6700,100,266.2131955153863
FedAvg,6700,100,666.6930407594931
Fed-LBAP,6700,100,259.9721853739986
OLAR,6700,100,259.9721853739986
Random-(seed:4000),6800,100,984.8551927143852
Random-(seed:5000),6800,100,1111.114012408843
Random-(seed:6000),6800,100,1108.4730001032492
Proportional-(1),6800,100,595.5802067593435
Proportional-(tasks/res),6800,100,273.7748922409938
Proportional-(tasks),6800,100,273.9997435650435
FedAvg,6800,100,676.5103731893544
Fed-LBAP,6800,100,263.6907314107611
OLAR,6800,100,263.6907314107611
Random-(seed:4000),6900,100,1000.4772572468792
Random-(seed:5000),6900,100,1000.5668351071917
Random-(seed:6000),6900,100,968.7998040939128
Proportional-(1),6900,100,605.1689668170791
Proportional-(tasks/res),6900,100,277.6907863400412
Proportional-(tasks),6900,100,274.01033789461
FedAvg,6900,100,686.3277056192156
Fed-LBAP,6900,100,267.44024782795145
OLAR,6900,100,267.44024782795145
Random-(seed:4000),7000,100,1226.8489670544802
Random-(seed:5000),7000,100,957.1584744270092
Random-(seed:6000),7000,100,1181.3714078177243
Proportional-(1),7000,100,614.7577268748147
Proportional-(tasks/res),7000,100,283.81707599490477
Proportional-(tasks),7000,100,277.2295110554315
FedAvg,7000,100,696.1450380490769
Fed-LBAP,7000,100,271.4144373443966
OLAR,7000,100,271.4144373443966
Random-(seed:4000),7100,100,1147.742329822694
Random-(seed:5000),7100,100,1103.784489819331
Random-(seed:6000),7100,100,1020.1734826878529
Proportional-(1),7100,100,624.3464869325503
Proportional-(tasks/res),7100,100,285.4699899072506
Proportional-(tasks),7100,100,283.81707599490477
FedAvg,7100,100,705.962370478938
Fed-LBAP,7100,100,275.0079234105715
OLAR,7100,100,275.0079234105715
Random-(seed:4000),7200,100,1108.4730001032492
Random-(seed:5000),7200,100,1046.5487462654507
Random-(seed:6000),7200,100,1208.0071765121118
Proportional-(1),7200,100,633.9352469902859
Proportional-(tasks/res),7200,100,293.634408424766
Proportional-(tasks),7200,100,286.0508735387599
FedAvg,7200,100,715.7797029087993
Fed-LBAP,7200,100,278.87038452882166
OLAR,7200,100,278.87038452882166
Random-(seed:4000),7300,100,986.5801811626739
Random-(seed:5000),7300,100,1161.3170501657446
Random-(seed:6000),7300,100,1153.0478000995888
Proportional-(1),7300,100,643.5240070480215
Proportional-(tasks/res),7300,100,293.634408424766
Proportional-(tasks),7300,100,293.634408424766
FedAvg,7300,100,725.5970353386606
Fed-LBAP,7300,100,282.598133196913
OLAR,7300,100,282.598133196913
Random-(seed:4000),7400,100,1157.5596622525554
Random-(seed:5000),7400,100,1094.1957297615954
Random-(seed:6000),7400,100,1301.6983675822955
Proportional-(1),7400,100,643.5240070480215
Proportional-(tasks/res),7400,100,295.24695183608213
Proportional-(tasks),7400,100,293.634408424766
FedAvg,7400,100,735.4143677685219
Fed-LBAP,7400,100,286.3388163335085
OLAR,7400,100,286.3388163335085
Random-(seed:4000),7500,100,1075.0273852432915
Random-(seed:5000),7500,100,1226.8489670544802
Random-(seed:6000),7500,100,1152.2667992181343
Proportional-(1),7500,100,653.1127671057571
Proportional-(tasks/res),7500,100,302.37383971868104
Proportional-(tasks),7500,100,295.24695183608213
FedAvg,7500,100,745.2317001983831
Fed-LBAP,7500,100,289.9972392360783
OLAR,7500,100,289.9972392360783
Random-(seed:4000),7600,100,1236.687320617406
Random-(seed:5000),7600,100,1207.598286451075
Random-(seed:6000),7600,100,1304.819648700474
Proportional-(1),7600,100,662.7015271634928
Proportional-(tasks/res),7600,100,303.90218411714795
Proportional-(tasks),7600,100,302.37383971868104
FedAvg,7600,100,755.0490326282443
Fed-LBAP,7600,100,293.8594634138223
OLAR,7600,100,293.8594634138223
Random-(seed:4000),7700,100,1227.9463037209657
Random-(seed:5000),7700,100,1218.8496105121583
Random-(seed:6000),7700,100,1261.3600135038491
Proportional-(1),7700,100,672.2902872212284
Proportional-(tasks/res),7700,100,308.9739915005027
Proportional-(tasks),7700,100,304.11167700498476
FedAvg,7700,100,764.8663650581055
Fed-LBAP,7700,100,297.5762813796015
OLAR,7700,100,297.5762813796015
Random-(seed:4000),7800,100,1308.9067217990514
Random-(seed:5000),7800,100,1165.2249351350392
Random-(seed:6000),7800,100,1161.3170501657446
Proportional-(1),7800,100,681.879047278964
Proportional-(tasks/res),7800,100,313.26907328448846
Proportional-(tasks),7800,100,307.67143390998825
FedAvg,7800,100,774.6836974879668
Fed-LBAP,7800,100,301.49079533710307
OLAR,7800,100,301.49079533710307
Random-(seed:4000),7900,100,1261.0353392426925
Random-(seed:5000),7900,100,1431.7563507005177
Random-(seed:6000),7900,100,1389.1338438707978
Proportional-(1),7900,100,691.4678073366996
Proportional-(tasks/res),7900,100,316.3210625041279
Proportional-(tasks),7900,100,311.9068222112435
FedAvg,7900,100,784.5010299178281
Fed-LBAP,7900,100,305.03852316504293
OLAR,7900,100,305.03852316504293
Random-(seed:4000),8000,100,1306.563879259121
Random-(seed:5000),8000,100,1316.1940693699976
Random-(seed:6000),8000,100,1255.6720889749238
Proportional-(1),8000,100,701.0565673944352
Proportional-(tasks/res),8000,100,321.4398047038059
Proportional-(tasks),8000,100,316.3210625041279
FedAvg,8000,100,794.3183623476892
Fed-LBAP,8000,100,308.9739915005027
OLAR,8000,100,308.9739915005027
Random-(seed:4000),8100,100,1391.4472915513995
Random-(seed:5000),8100,100,1043.0297377234976
Random-(seed:6000),8100,100,1055.0656175007512
Proportional-(1),8100,100,710.6453274521708
Proportional-(tasks/res),8100,100,323.6681335077531
Proportional-(tasks),8100,100,323.0864057143497
FedAvg,8100,100,804.1356947775505
Fed-LBAP,8100,100,312.648717830472
OLAR,8100,100,312.648717830472
Random-(seed:4000),8200,100,1501.1662972976987
Random-(seed:5000),8200,100,1429.802331782342
Random-(seed:6000),8200,100,1151.728290108009
Proportional-(1),8200,100,720.2340875099064
Proportional-(tasks/res),8200,100,327.0949251427463
Proportional-(tasks),8200,100,323.6681335077531
FedAvg,8200,100,813.9530272074118
Fed-LBAP,8200,100,316.39132678933396
OLAR,8200,100,316.39132678933396
Random-(seed:4000),8300,100,1383.6054001461343
Random-(seed:5000),8300,100,1372.4839183526965
Random-(seed:6000),8300,100,1325.8242594808742
Proportional-(1),8300,100,729.822847567642
Proportional-(tasks/res),8300,100,331.01520451137833
Proportional-(tasks),8300,100,326.4984852848671
FedAvg,8300,100,823.770359637273
Fed-LBAP,8300,100,320.34279554114016
OLAR,8300,100,320.34279554114016
Random-(seed:4000),8400,100,1180.7174229246878
Random-(seed:5000),8400,100,1370.067878885673
Random-(seed:6000),8400,100,1304.819648700474
Proportional-(1),8400,100,729.822847567642
Proportional-(tasks/res),8400,100,332.903738144211
Proportional-(tasks),8400,100,331.01520451137833
FedAvg,8400,100,833.5876920671343
Fed-LBAP,8400,100,323.92720696150377
OLAR,8400,100,323.92720696150377
Random-(seed:4000),8500,100,1393.235590257011
Random-(seed:5000),8500,100,1177.4243790886583
Random-(seed:6000),8500,100,1372.5166194480719
Proportional-(1),8500,100,739.4116076253777
Proportional-(tasks/res),8500,100,342.7210705740722
Proportional-(tasks),8500,100,334.24505184263717
FedAvg,8500,100,843.4050244969955
Fed-LBAP,8500,100,327.6092732936835
OLAR,8500,100,327.6092732936835
Random-(seed:4000),8600,100,1413.7776847500663
Random-(seed:5000),8600,100,1290.720992795948
Random-(seed:6000),8600,100,1547.3186320310376
Proportional-(1),8600,100,749.0003676831133
Proportional-(tasks/res),8600,100,340.5612819561001
Proportional-(tasks),8600,100,338.73263909475367
FedAvg,8600,100,853.2223569268567
Fed-LBAP,8600,100,331.56445915401645
OLAR,8600,100,331.56445915401645
Random-(seed:4000),8700,100,1451.0167309222709
Random-(seed:5000),8700,100,1453.1310990017687
Random-(seed:6000),8700,100,1256.364027743257
Proportional-(1),8700,100,758.5891277408489
Proportional-(tasks/res),8700,100,348.0215156780606
Proportional-(tasks),8700,100,340.50576968893074
FedAvg,8700,100,863.039689356718
Fed-LBAP,8700,100,335.24471587235723
OLAR,8700,100,335.24471587235723
Random-(seed:4000),8800,100,1276.3821708585722
Random-(seed:5000),8800,100,1282.4652677084646
Random-(seed:6000),8800,100,1255.4098063453664
Proportional-(1),8800,100,768.1778877985845
Proportional-(tasks/res),8800,100,350.0387521814932
Proportional-(tasks),8800,100,346.2535517595093
FedAvg,8800,100,872.8570217865793
Fed-LBAP,8800,100,339.1321017169846
OLAR,8800,100,339.1321017169846
Random-(seed:4000),8900,100,1567.6088598074855
Random-(seed:5000),8900,100,1641.9297132777383
Random-(seed:6000),8900,100,1236.0983216914453
Proportional-(1),8900,100,777.7666478563201
Proportional-(tasks/res),8900,100,353.05641752225404
Proportional-(tasks),8900,100,350.0387521814932
FedAvg,8900,100,882.6743542164405
Fed-LBAP,8900,100,342.63840621205065
OLAR,8900,100,342.63840621205065
Random-(seed:4000),9000,100,1484.463668796422
Random-(seed:5000),9000,100,1432.4449702886702
Random-(seed:6000),9000,100,1564.6367070955403
Proportional-(1),9000,100,787.3554079140557
Proportional-(tasks/res),9000,100,359.5717346740556
Proportional-(tasks),9000,100,353.05641752225404
FedAvg,9000,100,892.4916866463017
Fed-LBAP,9000,100,346.49685302406573
OLAR,9000,100,346.49685302406573
Random-(seed:4000),9100,100,1475.0888446587692
Random-(seed:5000),9100,100,1528.3693499212998
Random-(seed:6000),9100,100,1480.8871293264945
Proportional-(1),9100,100,796.9441679717913
Proportional-(tasks/res),9100,100,362.3557354337947
Proportional-(tasks),9100,100,357.3693622056129
FedAvg,9100,100,902.3090190761629
Fed-LBAP,9100,100,350.2272266637714
OLAR,9100,100,350.2272266637714
Random-(seed:4000),9200,100,1609.1569540261726
Random-(seed:5000),9200,100,1560.0702918768663
Random-(seed:6000),9200,100,1501.1662972976987
Proportional-(1),9200,100,806.5329280295269
Proportional-(tasks/res),9200,100,363.9316962981207
Proportional-(tasks),9200,100,363.4071050286544
FedAvg,9200,100,912.1263515060242
Fed-LBAP,9200,100,354.0454447368751
OLAR,9200,100,354.0454447368751
Random-(seed:4000),9300,100,1287.3946989765163
Random-(seed:5000),9300,100,1590.868048882727
Random-(seed:6000),9300,100,1439.3910918400775
Proportional-(1),9300,100,816.1216880872626
Proportional-(tasks/res),9300,100,369.10471716661806
Proportional-(tasks),9300,100,364.3143552257341
FedAvg,9300,100,921.9436839358855
Fed-LBAP,9300,100,357.9417352506045
OLAR,9300,100,357.9417352506045
Random-(seed:4000),9400,100,1481.5316324379764
Random-(seed:5000),9400,100,1490.0865486140892
Random-(seed:6000),9400,100,1307.5334016520046
Proportional-(1),9400,100,825.7104481449982
Proportional-(tasks/res),9400,100,372.17306786365594
Proportional-(tasks),9400,100,369.10471716661806
FedAvg,9400,100,931.7610163657466
Fed-LBAP,9400,100,361.68631755346405
OLAR,9400,100,361.68631755346405
Random-(seed:4000),9500,100,1501.1688320406192
Random-(seed:5000),9500,100,1381.5175192671795
Random-(seed:6000),9500,100,1730.2922441376943
Proportional-(1),9500,100,825.7104481449982
Proportional-(tasks/res),9500,100,378.6376996591805
Proportional-(tasks),9500,100,372.17306786365594
FedAvg,9500,100,941.5783487956079
Fed-LBAP,9500,100,365.3947721755698
OLAR,9500,100,365.3947721755698
Random-(seed:4000),9600,100,1344.088978419919
Random-(seed:5000),9600,100,1739.922434248571
Random-(seed:6000),9600,100,1589.3264762146089
Proportional-(1),9600,100,835.2992082027338
Proportional-(tasks/res),9600,100,381.99040029351715
Proportional-(tasks),9600,100,376.35489086988406
FedAvg,9600,100,951.3956812254692
Fed-LBAP,9600,100,369.10471716661806
OLAR,9600,100,369.10471716661806
Random-(seed:4000),9700,100,1272.8669809259811
Random-(seed:5000),9700,100,1553.1559366423598
Random-(seed:6000),9700,100,1625.424743958225
Proportional-(1),9700,100,844.8879682604694
Proportional-(tasks/res),9700,100,382.44470153675496
Proportional-(tasks),9700,100,381.99040029351715
FedAvg,9700,100,961.2134208554893
Fed-LBAP,9700,100,372.8245270640293
OLAR,9700,100,372.8245270640293
Random-(seed:4000),9800,100,1874.224929632426
Random-(seed:5000),9800,100,1599.3396215963112
Random-(seed:6000),9800,100,1698.2876133989391
Proportional-(1),9800,100,854.476728318205
Proportional-(tasks/res),9800,100,388.1706821517429
Proportional-(tasks),9800,100,382.44470153675496
FedAvg,9800,100,971.0517744184149
Fed-LBAP,9800,100,376.6621275318258
OLAR,9800,100,376.6621275318258
Random-(seed:4000),9900,100,1608.3924411997336
Random-(seed:5000),9900,100,1405.209366430193
Random-(seed:6000),9900,100,1558.318753123704
Proportional-(1),9900,100,864.0654883759406
Proportional-(tasks/res),9900,100,391.8077327233784
Proportional-(tasks),9900,100,388.4305673903783
FedAvg,9900,100,980.8901279813405
Fed-LBAP,9900,100,380.4512694621596
OLAR,9900,100,380.4512694621596
Random-(seed:4000),10000,100,1589.0938298235765
Random-(seed:5000),10000,100,1501.1688320406192
Random-(seed:6000),10000,100,1520.8009621574213
Proportional-(1),10000,100,873.6542484336762
Proportional-(tasks/res),10000,100,397.7036646443053
Proportional-(tasks),10000,100,391.26059262984285
FedAvg,10000,100,990.7284815442661
Fed-LBAP,10000,100,384.3938560089303
OLAR,10000,100,384.3938560089303
