# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for
# 100 to 1.000 resources with steps of 100.
# - All costs follow linear functions with RNG seeds [0..999].
# - We schedule 10.000 tasks.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# - All resources have a lower limit of 4, except the resource with the
# highest cost for the number of tasks. That resource gets a minimum of
# (tasks/resources)/4.
# - All resources have an upper limit of 2*(tasks/resources), except the
# resource with the lowest cost for the number of tasks. That resource
# gets an upper limit of (tasks/resources)/2.
# - Each sample is composed of 100 executions of the schedulers.
# - We get 50 samples for each pair (scheduler, tasks)
# - The order of execution of the different schedulers is
# randomly defined. We set an initial RNG seed = 1000 and increase
# it every time we need a new order.
Scheduler,Tasks,Resources,Time
Proportional,10000,200,3.739592485000003
OLAR,10000,200,1.8417834360000143
Fed-LBAP,10000,200,1.4028144490000614
Proportional,10000,200,3.742282427999953
FedAvg,10000,200,1.530035018000035
Fed-LBAP,10000,200,1.39819111099996
FedAvg,10000,200,1.5301723670002048
Proportional,10000,200,3.743901651999977
OLAR,10000,200,1.8479826160000812
Fed-LBAP,10000,200,1.397158397000112
Proportional,10000,200,3.7410757779998676
OLAR,10000,200,1.8451633570000467
FedAvg,10000,200,1.5297660490000453
OLAR,10000,200,1.841283414999907
FedAvg,10000,200,1.528942261000111
Fed-LBAP,10000,200,1.3906634969998777
Proportional,10000,200,3.743536155000129
Proportional,10000,200,3.780779428000187
FedAvg,10000,200,1.5258141340000293
OLAR,10000,200,1.8469197839999651
Fed-LBAP,10000,200,1.4038332319998972
Fed-LBAP,10000,200,1.390985955000133
FedAvg,10000,200,1.5344678369999656
OLAR,10000,200,1.8443772949999584
Proportional,10000,200,3.7415771129999484
FedAvg,10000,200,1.5334414219998962
Proportional,10000,200,3.738981065999951
Fed-LBAP,10000,200,1.3902541219999875
OLAR,10000,200,1.8475038930000665
OLAR,10000,200,1.8492537280001216
Fed-LBAP,10000,200,1.4106348599998455
FedAvg,10000,200,1.529607495999926
Proportional,10000,200,3.742928333000009
Proportional,10000,300,3.5576372040000024
FedAvg,10000,300,1.4543107750000672
OLAR,10000,300,1.7414896909999698
Fed-LBAP,10000,300,2.046694306000063
Fed-LBAP,10000,300,2.033703838999827
FedAvg,10000,300,1.4542271459999938
Proportional,10000,300,3.54771013200002
OLAR,10000,300,1.7476112039998952
FedAvg,10000,300,1.4499011410000548
OLAR,10000,300,1.7492151890000969
Proportional,10000,300,3.568761631999905
Fed-LBAP,10000,300,2.0368863689998307
Fed-LBAP,10000,300,2.0411687230000553
FedAvg,10000,300,1.4557335450001574
OLAR,10000,300,1.7565203860001475
Proportional,10000,300,3.5607459670000026
Fed-LBAP,10000,300,2.0311474579998503
OLAR,10000,300,1.740418568999985
FedAvg,10000,300,1.4576156450000326
Proportional,10000,300,3.5484862160001285
OLAR,10000,300,1.7499484739998934
Fed-LBAP,10000,300,2.04639255699999
Proportional,10000,300,3.555768905999912
FedAvg,10000,300,1.448394116999907
Proportional,10000,300,3.5615189279999413
FedAvg,10000,300,1.4545693939999182
OLAR,10000,300,1.7410642390000248
Fed-LBAP,10000,300,2.043712563000099
FedAvg,10000,300,1.4544615810000323
OLAR,10000,300,1.7441691839999294
Fed-LBAP,10000,300,2.0409208890000627
Proportional,10000,300,3.561750578000101
OLAR,10000,300,1.743602694999936
Fed-LBAP,10000,300,2.0504416339999807
Proportional,10000,300,3.597946598999897
FedAvg,10000,300,1.4513776940000298
Fed-LBAP,10000,300,2.048241199000131
Proportional,10000,300,3.5565364359999876
FedAvg,10000,300,1.4520991680001316
OLAR,10000,300,1.7420819760000086
Fed-LBAP,10000,300,2.0375522190001902
OLAR,10000,300,1.750776635999955
Proportional,10000,300,3.566294283000161
FedAvg,10000,300,1.4498711029998503
Fed-LBAP,10000,300,2.0484118440001566
FedAvg,10000,300,1.4456113669998558
OLAR,10000,300,1.7362414689998786
Proportional,10000,300,3.5600768470001185
Fed-LBAP,10000,300,2.0363299230000393
OLAR,10000,300,1.7391476919999604
FedAvg,10000,300,1.4511394140001812
Proportional,10000,300,3.566282857000033
FedAvg,10000,300,1.4511561290000827
Fed-LBAP,10000,300,2.039864924000085
OLAR,10000,300,1.7460000110002056
Proportional,10000,300,3.611538057999951
FedAvg,10000,300,1.4591794290001872
Fed-LBAP,10000,300,2.041177189000109
OLAR,10000,300,1.7397418539999308
Proportional,10000,300,3.5669307980001577
Proportional,10000,300,3.6283775360000163
FedAvg,10000,300,1.4519599430000198
Fed-LBAP,10000,300,2.0526081329999215
OLAR,10000,300,1.7493224960001044
Fed-LBAP,10000,300,2.032256904000178
FedAvg,10000,300,1.452625519999856
Proportional,10000,300,3.607294283000101
OLAR,10000,300,1.7623348249999253
Fed-LBAP,10000,300,2.0495163440000397
FedAvg,10000,300,1.4554020109999328
Proportional,10000,300,3.5540405910001027
OLAR,10000,300,1.7447472659998766
OLAR,10000,300,1.7388101940000524
FedAvg,10000,300,1.449960868000062
Fed-LBAP,10000,300,2.0494816790001096
Proportional,10000,300,3.6831883810000363
Proportional,10000,300,3.5612644479999744
Fed-LBAP,10000,300,2.0670714049999788
OLAR,10000,300,1.7477947539998695
FedAvg,10000,300,1.4529283670001405
OLAR,10000,300,1.795808309999984
Proportional,10000,300,3.653367940999942
Fed-LBAP,10000,300,2.043542200999809
FedAvg,10000,300,1.4509162419999484
Fed-LBAP,10000,300,2.0445124360001046
Proportional,10000,300,3.562884381999993
FedAvg,10000,300,1.453361083000118
OLAR,10000,300,1.747002009000198
Proportional,10000,300,3.5638529830000607
OLAR,10000,300,1.7414487969999755
FedAvg,10000,300,1.4494775529999515
Fed-LBAP,10000,300,2.0418318490001184
OLAR,10000,300,1.7488359429999036
Proportional,10000,300,3.6324517989999094
Fed-LBAP,10000,300,2.0461103329998878
FedAvg,10000,300,1.4560447470000781
FedAvg,10000,300,1.448447060000035
OLAR,10000,300,1.7420201130000805
Proportional,10000,300,3.556560558000001
Fed-LBAP,10000,300,2.060581039999988
Fed-LBAP,10000,300,2.0548432340001455
OLAR,10000,300,1.7461843200001113
Proportional,10000,300,3.5864238409999416
FedAvg,10000,300,1.4503351939999902
OLAR,10000,300,1.7455796029998965
Proportional,10000,300,3.5726264170000377
Fed-LBAP,10000,300,2.066194170000017
FedAvg,10000,300,1.4440914109998175
FedAvg,10000,300,1.4538537050000286
Fed-LBAP,10000,300,2.061142903000018
Proportional,10000,300,3.569642022000153
OLAR,10000,300,1.7538021539999136
Fed-LBAP,10000,300,2.0455749769998874
Proportional,10000,300,3.5498740099999395
FedAvg,10000,300,1.4603369019998809
OLAR,10000,300,1.75127197300003
OLAR,10000,300,1.7389049419998628
FedAvg,10000,300,1.4462770550001096
Fed-LBAP,10000,300,2.03002426199987
Proportional,10000,300,3.573377088000143
FedAvg,10000,300,1.4468084459999773
Proportional,10000,300,3.5628958070001318
OLAR,10000,300,1.7384755670000231
Fed-LBAP,10000,300,2.038652008999861
Fed-LBAP,10000,300,2.032851950000122
FedAvg,10000,300,1.4464844149999863
Proportional,10000,300,3.552886398000055
OLAR,10000,300,1.7395325990000856
FedAvg,10000,300,1.4511193230000572
Fed-LBAP,10000,300,2.0378121809999357
OLAR,10000,300,1.7514728329999798
Proportional,10000,300,3.559726382000008
Proportional,10000,300,3.5565071969999735
OLAR,10000,300,1.7410403900000802
Fed-LBAP,10000,300,2.0400735039997926
FedAvg,10000,300,1.4581470129999161
OLAR,10000,300,1.7410905110000385
FedAvg,10000,300,1.4484667459998946
Fed-LBAP,10000,300,2.056263412000135
Proportional,10000,300,3.5581058049999683
Fed-LBAP,10000,300,2.041414930999963
FedAvg,10000,300,1.4490793649999887
Proportional,10000,300,3.566390280000178
OLAR,10000,300,1.7502214510000158
FedAvg,10000,300,1.4493835010000566
OLAR,10000,300,1.7456106199999795
Proportional,10000,300,3.5614445270000488
Fed-LBAP,10000,300,2.055862366999918
Proportional,10000,300,3.5570233999999346
Fed-LBAP,10000,300,2.049948314999938
OLAR,10000,300,1.742255797000098
FedAvg,10000,300,1.4520317929998328
Proportional,10000,300,3.577216249999992
OLAR,10000,300,1.7424653350001336
Fed-LBAP,10000,300,2.0494057410001005
FedAvg,10000,300,1.454099043000042
FedAvg,10000,300,1.4530235459999403
OLAR,10000,300,1.742520574000082
Proportional,10000,300,3.5529714880001393
Fed-LBAP,10000,300,2.0609889120000844
Fed-LBAP,10000,300,2.038821778999818
FedAvg,10000,300,1.453732940000009
Proportional,10000,300,3.554680051000105
OLAR,10000,300,1.7407639840000684
FedAvg,10000,300,1.4548478510000677
Fed-LBAP,10000,300,2.049482350000062
OLAR,10000,300,1.740370761999884
Proportional,10000,300,3.569580291000193
Proportional,10000,300,3.5578176390001772
FedAvg,10000,300,1.4541357240000252
OLAR,10000,300,1.746760385000016
Fed-LBAP,10000,300,2.0544841259998066
Fed-LBAP,10000,300,2.0609290700001566
FedAvg,10000,300,1.45507926900018
OLAR,10000,300,1.7386587349999445
Proportional,10000,300,3.5716098010000223
OLAR,10000,300,1.7497971929999494
Fed-LBAP,10000,300,2.0510671019999336
Proportional,10000,300,3.5493863960000454
FedAvg,10000,300,1.4470906070000638
FedAvg,10000,300,1.4474122940000598
OLAR,10000,300,1.74332679500003
Proportional,10000,300,3.55528453099987
Fed-LBAP,10000,300,2.0400574729999335
OLAR,10000,300,1.74145703399995
FedAvg,10000,300,1.449413598999854
Fed-LBAP,10000,300,2.047897794999926
Proportional,10000,300,3.561740992000068
Proportional,10000,300,3.5682604610001363
FedAvg,10000,300,1.448155535000069
Fed-LBAP,10000,300,2.051027490000024
OLAR,10000,300,1.7437049119998846
FedAvg,10000,300,1.455895905000034
Proportional,10000,300,3.567470682000021
OLAR,10000,300,1.7454139750000195
Fed-LBAP,10000,300,2.076014096000108
Proportional,10000,300,3.5517840780000824
FedAvg,10000,300,1.4452586549998614
Fed-LBAP,10000,300,2.043209127000182
OLAR,10000,300,1.7342605849999018
Proportional,10000,400,3.4823395460000484
FedAvg,10000,400,1.4082227589999547
Fed-LBAP,10000,400,2.712566087999903
OLAR,10000,400,1.7013357630000883
FedAvg,10000,400,1.4089542879999044
OLAR,10000,400,1.702708302000019
Proportional,10000,400,3.5104001469999275
Fed-LBAP,10000,400,2.7126950749998286
Fed-LBAP,10000,400,2.705598628999951
FedAvg,10000,400,1.4092646860001423
Proportional,10000,400,3.4864508059999935
OLAR,10000,400,1.7010765359998459
Fed-LBAP,10000,400,2.718983651000144
OLAR,10000,400,1.7017415170000731
Proportional,10000,400,3.4954905580000286
FedAvg,10000,400,1.4044934529999864
FedAvg,10000,400,1.4054792860001726
Proportional,10000,400,3.514203913999836
OLAR,10000,400,1.7007456910000656
Fed-LBAP,10000,400,2.7052336900001137
FedAvg,10000,400,1.40550126800008
Proportional,10000,400,3.4897529209999902
Fed-LBAP,10000,400,2.7344464829998287
OLAR,10000,400,1.7065581570000177
Fed-LBAP,10000,400,2.7323334449999948
FedAvg,10000,400,1.4039759849999882
OLAR,10000,400,1.698626890000014
