# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow recursive functions with RNG seeds [0..99].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (1000, 2000, 3000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Random-(seed:3000),5500,100,538.0238560685581
Proportional-(1),5500,100,785.2479863192651
Proportional-(tasks/res),5500,100,318.7066259766755
Proportional-(tasks),5500,100,365.73637390783506
FedAvg,5500,100,359.5755125575694
Fed-LBAP,5500,100,306.84619174340025
OLAR,5500,100,306.84619174340025
Random-(seed:1000),5600,100,562.9542054969336
Random-(seed:2000),5600,100,631.3922948628592
Random-(seed:3000),5600,100,669.1649926471923
Proportional-(1),5600,100,810.6363679545199
Proportional-(tasks/res),5600,100,326.3016621847007
Proportional-(tasks),5600,100,374.1167079548059
FedAvg,5600,100,365.73637390783506
Fed-LBAP,5600,100,312.31452876313546
OLAR,5600,100,312.31452876313546
Random-(seed:1000),5700,100,600.4045487573195
Random-(seed:2000),5700,100,545.7667595686263
Random-(seed:3000),5700,100,604.0312453810365
Proportional-(1),5700,100,826.9550186593312
Proportional-(tasks/res),5700,100,334.3923938349254
Proportional-(tasks),5700,100,380.16472741061625
FedAvg,5700,100,374.1167079548059
Fed-LBAP,5700,100,317.2768030667315
OLAR,5700,100,317.2768030667315
Random-(seed:1000),5800,100,658.7252907042339
Random-(seed:2000),5800,100,611.0019539148982
Random-(seed:3000),5800,100,584.8360222014836
Proportional-(1),5800,100,838.1984385994697
Proportional-(tasks/res),5800,100,334.3923938349254
Proportional-(tasks),5800,100,384.32158955710025
FedAvg,5800,100,380.16472741061625
Fed-LBAP,5800,100,322.8091916171394
OLAR,5800,100,322.8091916171394
Random-(seed:1000),5900,100,608.5713385447439
Random-(seed:2000),5900,100,621.8076065166346
Random-(seed:3000),5900,100,566.4004762027707
Proportional-(1),5900,100,852.0975204050624
Proportional-(tasks/res),5900,100,343.6866996787244
Proportional-(tasks),5900,100,390.21308736194493
FedAvg,5900,100,384.32158955710025
Fed-LBAP,5900,100,328.11746627077605
OLAR,5900,100,328.11746627077605
Random-(seed:1000),6000,100,639.9554560766895
Random-(seed:2000),6000,100,611.7820108704634
Random-(seed:3000),6000,100,579.1423871026498
Proportional-(1),6000,100,871.3954228517908
Proportional-(tasks/res),6000,100,352.10030255623275
Proportional-(tasks),6000,100,399.12938918735404
FedAvg,6000,100,390.21308736194493
Fed-LBAP,6000,100,333.8910450234605
OLAR,6000,100,333.8910450234605
Random-(seed:1000),6100,100,634.9249352489006
Random-(seed:2000),6100,100,594.3535712099256
Random-(seed:3000),6100,100,662.7032373715583
Proportional-(1),6100,100,883.0137033255647
Proportional-(tasks/res),6100,100,353.88614950104204
Proportional-(tasks),6100,100,401.15625827120374
FedAvg,6100,100,399.12938918735404
Fed-LBAP,6100,100,339.25918942966365
OLAR,6100,100,339.25918942966365
Random-(seed:1000),6200,100,600.862107840838
Random-(seed:2000),6200,100,627.9098680332241
Random-(seed:3000),6200,100,631.3922948628592
Proportional-(1),6200,100,897.4729068301567
Proportional-(tasks/res),6200,100,356.1871057275816
Proportional-(tasks),6200,100,402.4392075201965
FedAvg,6200,100,401.15625827120374
Fed-LBAP,6200,100,344.62385458821956
OLAR,6200,100,344.62385458821956
Random-(seed:1000),6300,100,589.998053928152
Random-(seed:2000),6300,100,597.8511584149192
Random-(seed:3000),6300,100,623.741094475668
Proportional-(1),6300,100,909.3982062934808
Proportional-(tasks/res),6300,100,359.5755125575694
Proportional-(tasks),6300,100,412.0144980635538
FedAvg,6300,100,402.4392075201965
Fed-LBAP,6300,100,350.1438725721459
OLAR,6300,100,350.1438725721459
Random-(seed:1000),6400,100,666.5322904349324
Random-(seed:2000),6400,100,671.1529943113427
Random-(seed:3000),6400,100,695.9880473174162
Proportional-(1),6400,100,919.5124425767591
Proportional-(tasks/res),6400,100,367.32486431412883
Proportional-(tasks),6400,100,415.61318933279443
FedAvg,6400,100,412.0144980635538
Fed-LBAP,6400,100,355.7966683848225
OLAR,6400,100,355.7966683848225
Random-(seed:1000),6500,100,662.3304062885971
Random-(seed:2000),6500,100,723.225038251249
Random-(seed:3000),6500,100,660.3833117435752
Proportional-(1),6500,100,934.131407553599
Proportional-(tasks/res),6500,100,370.8592862532996
Proportional-(tasks),6500,100,420.59073187075967
FedAvg,6500,100,415.61318933279443
Fed-LBAP,6500,100,361.4235876617162
OLAR,6500,100,361.4235876617162
Random-(seed:1000),6600,100,642.984402213025
Random-(seed:2000),6600,100,657.8000752315861
Random-(seed:3000),6600,100,705.1075690585437
Proportional-(1),6600,100,951.8535938899977
Proportional-(tasks/res),6600,100,380.46322018660123
Proportional-(tasks),6600,100,423.92192566111254
FedAvg,6600,100,420.59073187075967
Fed-LBAP,6600,100,367.50054581294006
OLAR,6600,100,367.50054581294006
Random-(seed:1000),6700,100,702.0546317987255
Random-(seed:2000),6700,100,689.5020763039635
Random-(seed:3000),6700,100,698.1733393306127
Proportional-(1),6700,100,971.485210890125
Proportional-(tasks/res),6700,100,388.6788477611606
Proportional-(tasks),6700,100,430.2939486546565
FedAvg,6700,100,423.92192566111254
Fed-LBAP,6700,100,372.7697833577928
OLAR,6700,100,372.7697833577928
Random-(seed:1000),6800,100,664.5216639202293
Random-(seed:2000),6800,100,693.3337258943254
Random-(seed:3000),6800,100,662.3304062885971
Proportional-(1),6800,100,977.1663000678993
Proportional-(tasks/res),6800,100,390.21308736194493
Proportional-(tasks),6800,100,437.1915230684523
FedAvg,6800,100,430.2939486546565
Fed-LBAP,6800,100,378.3299966197075
OLAR,6800,100,378.3299966197075
Random-(seed:1000),6900,100,686.0307353811022
Random-(seed:2000),6900,100,739.634513867376
Random-(seed:3000),6900,100,705.859718609109
Proportional-(1),6900,100,994.6389672514244
Proportional-(tasks/res),6900,100,400.71493200857753
Proportional-(tasks),6900,100,440.67278221426415
FedAvg,6900,100,437.1915230684523
Fed-LBAP,6900,100,384.3396784501075
OLAR,6900,100,384.3396784501075
Random-(seed:1000),7000,100,690.30035897062
Random-(seed:2000),7000,100,719.2364597320355
Random-(seed:3000),7000,100,709.8167837650428
Proportional-(1),7000,100,1008.4157364247646
Proportional-(tasks/res),7000,100,401.15625827120374
Proportional-(tasks),7000,100,449.39453433571623
FedAvg,7000,100,440.67278221426415
Fed-LBAP,7000,100,389.2163818861411
OLAR,7000,100,389.2163818861411
Random-(seed:1000),7100,100,681.2121065466067
Random-(seed:2000),7100,100,867.7908950442181
Random-(seed:3000),7100,100,724.7627558418542
Proportional-(1),7100,100,1021.6002260679984
Proportional-(tasks/res),7100,100,411.90013022939985
Proportional-(tasks),7100,100,458.39305165317086
FedAvg,7100,100,449.39453433571623
Fed-LBAP,7100,100,394.7199156304356
OLAR,7100,100,394.7199156304356
Random-(seed:1000),7200,100,829.8797621940035
Random-(seed:2000),7200,100,742.5390725834926
Random-(seed:3000),7200,100,702.5230835892453
Proportional-(1),7200,100,1032.8752236600874
Proportional-(tasks/res),7200,100,415.9114077733785
Proportional-(tasks),7200,100,461.9585969727587
FedAvg,7200,100,458.39305165317086
Fed-LBAP,7200,100,400.19371030259964
OLAR,7200,100,400.19371030259964
Random-(seed:1000),7300,100,787.6141470392472
Random-(seed:2000),7300,100,777.2911584089472
Random-(seed:3000),7300,100,778.4967118532448
Proportional-(1),7300,100,1057.7643157696941
Proportional-(tasks/res),7300,100,415.9114077733785
Proportional-(tasks),7300,100,468.8946407447406
FedAvg,7300,100,461.9585969727587
Fed-LBAP,7300,100,405.17293903949246
OLAR,7300,100,405.17293903949246
Random-(seed:1000),7400,100,678.4943484998579
Random-(seed:2000),7400,100,712.7197489776331
Random-(seed:3000),7400,100,786.225909739221
Proportional-(1),7400,100,1063.0639416209037
Proportional-(tasks/res),7400,100,425.39833037258944
Proportional-(tasks),7400,100,478.64372307904205
FedAvg,7400,100,468.8946407447406
Fed-LBAP,7400,100,411.2685774154654
OLAR,7400,100,411.2685774154654
Random-(seed:1000),7500,100,852.0975204050624
Random-(seed:2000),7500,100,752.445908624189
Random-(seed:3000),7500,100,831.7226842229
Proportional-(1),7500,100,1084.4512950827043
Proportional-(tasks/res),7500,100,435.33777378666815
Proportional-(tasks),7500,100,486.81559009204915
FedAvg,7500,100,478.64372307904205
Fed-LBAP,7500,100,416.6430578074234
OLAR,7500,100,416.6430578074234
Random-(seed:1000),7600,100,753.0427460365372
Random-(seed:2000),7600,100,777.3193544344945
Random-(seed:3000),7600,100,819.559790095717
Proportional-(1),7600,100,1090.6802184857856
Proportional-(tasks/res),7600,100,435.33777378666815
Proportional-(tasks),7600,100,489.43076970264013
FedAvg,7600,100,486.81559009204915
Fed-LBAP,7600,100,421.8792085270114
OLAR,7600,100,421.8792085270114
Random-(seed:1000),7700,100,790.1667112177516
Random-(seed:2000),7700,100,803.821075837197
Random-(seed:3000),7700,100,751.1160073462873
Proportional-(1),7700,100,1108.7442114419214
Proportional-(tasks/res),7700,100,439.0421315834912
Proportional-(tasks),7700,100,497.492826503629
FedAvg,7700,100,489.43076970264013
Fed-LBAP,7700,100,427.6641128656534
OLAR,7700,100,427.6641128656534
Random-(seed:1000),7800,100,773.3642067106442
Random-(seed:2000),7800,100,779.4618326342486
Random-(seed:3000),7800,100,806.1797442824172
Proportional-(1),7800,100,1121.5408680565956
Proportional-(tasks/res),7800,100,444.3499307858317
Proportional-(tasks),7800,100,507.2239775008104
FedAvg,7800,100,497.492826503629
Fed-LBAP,7800,100,433.0552481148728
OLAR,7800,100,433.0552481148728
Random-(seed:1000),7900,100,833.6852218626358
Random-(seed:2000),7900,100,773.3642067106442
Random-(seed:3000),7900,100,911.455317398509
Proportional-(1),7900,100,1131.282772662531
Proportional-(tasks/res),7900,100,449.8243888262259
Proportional-(tasks),7900,100,511.4892834216819
FedAvg,7900,100,507.2239775008104
Fed-LBAP,7900,100,438.30817019544924
OLAR,7900,100,438.30817019544924
Random-(seed:1000),8000,100,771.250582356135
Random-(seed:2000),8000,100,775.6326214230673
Random-(seed:3000),8000,100,750.4584452919821
Proportional-(1),8000,100,1139.0436954011282
Proportional-(tasks/res),8000,100,459.6661183720801
Proportional-(tasks),8000,100,513.2802580045227
FedAvg,8000,100,511.4892834216819
Fed-LBAP,8000,100,443.7429672459356
OLAR,8000,100,443.7429672459356
Random-(seed:1000),8100,100,835.3030785566086
Random-(seed:2000),8100,100,813.5430538168091
Random-(seed:3000),8100,100,790.4717603145973
Proportional-(1),8100,100,1158.783413027857
Proportional-(tasks/res),8100,100,467.20685393762307
Proportional-(tasks),8100,100,517.3747588180867
FedAvg,8100,100,513.2802580045227
Fed-LBAP,8100,100,449.39957020292525
OLAR,8100,100,449.39957020292525
Random-(seed:1000),8200,100,846.178622610253
Random-(seed:2000),8200,100,877.0283578701705
Random-(seed:3000),8200,100,806.1797442824172
Proportional-(1),8200,100,1174.304090827244
Proportional-(tasks/res),8200,100,473.8975925077591
Proportional-(tasks),8200,100,523.5147456293066
FedAvg,8200,100,517.3747588180867
Fed-LBAP,8200,100,454.6504369447236
OLAR,8200,100,454.6504369447236
Random-(seed:1000),8300,100,859.3981238744759
Random-(seed:2000),8300,100,802.8682003185509
Random-(seed:3000),8300,100,843.2339001152651
Proportional-(1),8300,100,1193.0036340123256
Proportional-(tasks/res),8300,100,473.8975925077591
Proportional-(tasks),8300,100,526.0043597714495
FedAvg,8300,100,523.5147456293066
Fed-LBAP,8300,100,460.04074586215273
OLAR,8300,100,460.04074586215273
Random-(seed:1000),8400,100,883.4652548828112
Random-(seed:2000),8400,100,842.5303677197282
Random-(seed:3000),8400,100,956.2264086428313
Proportional-(1),8400,100,1198.266160798927
Proportional-(tasks/res),8400,100,474.2562076127286
Proportional-(tasks),8400,100,532.6889032211275
FedAvg,8400,100,526.0043597714495
Fed-LBAP,8400,100,465.2047541483734
OLAR,8400,100,465.2047541483734
Random-(seed:1000),8500,100,883.0137033255647
Random-(seed:2000),8500,100,850.1464703841949
Random-(seed:3000),8500,100,869.9833984072064
Proportional-(1),8500,100,1217.4256926004168
Proportional-(tasks/res),8500,100,479.74132049857167
Proportional-(tasks),8500,100,534.2789930388171
FedAvg,8500,100,532.6889032211275
Fed-LBAP,8500,100,470.59101390911337
OLAR,8500,100,470.59101390911337
Random-(seed:1000),8600,100,971.4755656152148
Random-(seed:2000),8600,100,912.1045116932551
Random-(seed:3000),8600,100,804.8785364600584
Proportional-(1),8600,100,1232.4507088147905
Proportional-(tasks/res),8600,100,489.43076970264013
Proportional-(tasks),8600,100,543.494860759662
FedAvg,8600,100,534.2789930388171
Fed-LBAP,8600,100,476.32143220786014
OLAR,8600,100,476.32143220786014
Random-(seed:1000),8700,100,957.5692996957125
Random-(seed:2000),8700,100,897.2165383884733
Random-(seed:3000),8700,100,914.0631672557668
Proportional-(1),8700,100,1245.7666568900588
Proportional-(tasks/res),8700,100,496.6274636019898
Proportional-(tasks),8700,100,545.2927465727028
FedAvg,8700,100,543.494860759662
Fed-LBAP,8700,100,481.61602033649433
OLAR,8700,100,481.61602033649433
Random-(seed:1000),8800,100,902.4843582558162
Random-(seed:2000),8800,100,927.7820175775665
Random-(seed:3000),8800,100,875.1086851143785
Proportional-(1),8800,100,1257.9554346998698
Proportional-(tasks/res),8800,100,507.2239775008104
Proportional-(tasks),8800,100,548.0872356774192
FedAvg,8800,100,545.2927465727028
Fed-LBAP,8800,100,487.3110427517446
OLAR,8800,100,487.3110427517446
Random-(seed:1000),8900,100,914.0631672557668
Random-(seed:2000),8900,100,874.8907163614485
Random-(seed:3000),8900,100,898.9493024721894
Proportional-(1),8900,100,1271.847270428712
Proportional-(tasks/res),8900,100,511.4892834216819
Proportional-(tasks),8900,100,553.3348099589772
FedAvg,8900,100,548.0872356774192
Fed-LBAP,8900,100,492.8951179708934
OLAR,8900,100,492.8951179708934
Random-(seed:1000),9000,100,934.7990214287701
Random-(seed:2000),9000,100,906.6904437034242
Random-(seed:3000),9000,100,869.7523989848086
Proportional-(1),9000,100,1278.9061819729097
Proportional-(tasks/res),9000,100,513.2802580045227
Proportional-(tasks),9000,100,558.3037845807569
FedAvg,9000,100,553.3348099589772
Fed-LBAP,9000,100,498.7309304036785
OLAR,9000,100,498.7309304036785
Random-(seed:1000),9100,100,921.6147743902243
Random-(seed:2000),9100,100,916.7753686936635
Random-(seed:3000),9100,100,902.6096175651429
Proportional-(1),9100,100,1292.691879165821
Proportional-(tasks/res),9100,100,527.0080053471944
Proportional-(tasks),9100,100,566.1937474209547
FedAvg,9100,100,558.3037845807569
Fed-LBAP,9100,100,504.7413288947339
OLAR,9100,100,504.7413288947339
Random-(seed:1000),9200,100,948.9345991172723
Random-(seed:2000),9200,100,1013.3263683317297
Random-(seed:3000),9200,100,1000.336004922391
Proportional-(1),9200,100,1302.1719328092286
Proportional-(tasks/res),9200,100,532.9597602765936
Proportional-(tasks),9200,100,567.3084392239565
FedAvg,9200,100,566.1937474209547
Fed-LBAP,9200,100,510.7747606060705
OLAR,9200,100,510.7747606060705
Random-(seed:1000),9300,100,1013.115286612224
Random-(seed:2000),9300,100,934.3446118138196
Random-(seed:3000),9300,100,952.0301513884326
Proportional-(1),9300,100,1311.8808655657333
Proportional-(tasks/res),9300,100,539.2039275052973
Proportional-(tasks),9300,100,574.4344059014949
FedAvg,9300,100,569.3049793493273
Fed-LBAP,9300,100,515.444915768077
OLAR,9300,100,515.444915768077
Random-(seed:1000),9400,100,956.8762501225916
Random-(seed:2000),9400,100,938.0011022407765
Random-(seed:3000),9400,100,977.517506925158
Proportional-(1),9400,100,1330.3816278705929
Proportional-(tasks/res),9400,100,544.5055670240442
Proportional-(tasks),9400,100,581.6934914279321
FedAvg,9400,100,576.2822132633121
Fed-LBAP,9400,100,521.3575436638032
OLAR,9400,100,521.3575436638032
Random-(seed:1000),9500,100,951.8836695844885
Random-(seed:2000),9500,100,940.5640740110452
Random-(seed:3000),9500,100,980.5618263163677
Proportional-(1),9500,100,1352.583948297817
Proportional-(tasks/res),9500,100,548.5070609192423
Proportional-(tasks),9500,100,588.1535451788789
FedAvg,9500,100,581.6934914279321
Fed-LBAP,9500,100,527.0958530553779
OLAR,9500,100,527.0958530553779
Random-(seed:1000),9600,100,945.2685498779864
Random-(seed:2000),9600,100,934.8158007171235
Random-(seed:3000),9600,100,924.5178707183902
Proportional-(1),9600,100,1365.7274356258579
Proportional-(tasks/res),9600,100,549.7456254862834
Proportional-(tasks),9600,100,590.264403667813
FedAvg,9600,100,588.1535451788789
Fed-LBAP,9600,100,532.2751787675115
OLAR,9600,100,532.2751787675115
Random-(seed:1000),9700,100,938.9356919536868
Random-(seed:2000),9700,100,1034.3229945782136
Random-(seed:3000),9700,100,974.4842506888259
Proportional-(1),9700,100,1383.3200722288786
Proportional-(tasks/res),9700,100,551.9991339241558
Proportional-(tasks),9700,100,593.6836272100991
FedAvg,9700,100,590.264403667813
Fed-LBAP,9700,100,537.7498691434719
OLAR,9700,100,537.7498691434719
Random-(seed:1000),9800,100,928.2232390717777
Random-(seed:2000),9800,100,1001.3159213876377
Random-(seed:3000),9800,100,957.5692996957125
Proportional-(1),9800,100,1390.5477251367565
Proportional-(tasks/res),9800,100,554.8697106333232
Proportional-(tasks),9800,100,597.9184052386929
FedAvg,9800,100,593.6836272100991
Fed-LBAP,9800,100,543.2083845302732
OLAR,9800,100,543.2083845302732
Random-(seed:1000),9900,100,1017.0991136159425
Random-(seed:2000),9900,100,1053.5898084156934
Random-(seed:3000),9900,100,971.5259417297856
Proportional-(1),9900,100,1405.0059542917127
Proportional-(tasks/res),9900,100,559.1045064333065
Proportional-(tasks),9900,100,603.3000802714743
FedAvg,9900,100,597.9184052386929
Fed-LBAP,9900,100,548.381044026023
OLAR,9900,100,548.381044026023
Random-(seed:1000),10000,100,1044.9699233997817
Random-(seed:2000),10000,100,1079.9226189907097
Random-(seed:3000),10000,100,911.1636882708418
Proportional-(1),10000,100,1413.1161308166636
Proportional-(tasks/res),10000,100,568.141379583649
Proportional-(tasks),10000,100,608.5713385447439
FedAvg,10000,100,605.1916189573406
Fed-LBAP,10000,100,553.3348099589772
OLAR,10000,100,553.3348099589772
